date,timestamp,update_timestamp,forecast_date,forecast_timestamp,forecast_summary,forecast_text,forecast_code,wind_speed_high,wind_speed_low,wind_direction,relative_humidity_high,relative_humidity_low,temperature_high,temperature_low
2019-07-06,2019-07-06T16:40:00+08:00,2019-07-06T17:02:12+08:00,2019-07-07,2019-07-07T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SSE,95.0,60.0,34.0,26.0
2019-07-06,2019-07-06T16:40:00+08:00,2019-07-06T17:02:12+08:00,2019-07-08,2019-07-08T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,60.0,33.0,26.0
2019-07-06,2019-07-06T16:40:00+08:00,2019-07-06T17:02:12+08:00,2019-07-09,2019-07-09T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,95.0,60.0,33.0,26.0
2019-07-06,2019-07-06T16:40:00+08:00,2019-07-06T17:02:12+08:00,2019-07-10,2019-07-10T00:00:00+08:00,Fair and warm,Fair (Day),FA,20.0,10.0,SSE,95.0,60.0,34.0,25.0
2019-07-07,2019-07-07T04:46:00+08:00,2019-07-07T05:02:11+08:00,2019-07-08,2019-07-08T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,90.0,60.0,33.0,25.0
2019-07-07,2019-07-07T04:46:00+08:00,2019-07-07T05:02:11+08:00,2019-07-09,2019-07-09T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,90.0,60.0,33.0,25.0
2019-07-07,2019-07-07T04:46:00+08:00,2019-07-07T05:02:11+08:00,2019-07-10,2019-07-10T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,10.0,SE,90.0,60.0,34.0,25.0
2019-07-07,2019-07-07T04:46:00+08:00,2019-07-07T05:02:11+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,20.0,10.0,SE,90.0,60.0,34.0,25.0
2019-07-07,2019-07-07T16:31:00+08:00,2019-07-07T17:02:11+08:00,2019-07-08,2019-07-08T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,90.0,50.0,34.0,25.0
2019-07-07,2019-07-07T16:31:00+08:00,2019-07-07T17:02:11+08:00,2019-07-09,2019-07-09T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,90.0,60.0,33.0,25.0
2019-07-07,2019-07-07T16:31:00+08:00,2019-07-07T17:02:11+08:00,2019-07-10,2019-07-10T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,90.0,60.0,34.0,25.0
2019-07-07,2019-07-07T16:31:00+08:00,2019-07-07T17:02:11+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,20.0,10.0,SE,90.0,60.0,34.0,25.0
2019-07-07,2019-07-07T17:13:00+08:00,2019-07-07T17:32:11+08:00,2019-07-08,2019-07-08T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,90.0,50.0,34.0,25.0
2019-07-07,2019-07-07T17:13:00+08:00,2019-07-07T17:32:11+08:00,2019-07-09,2019-07-09T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,90.0,60.0,33.0,25.0
2019-07-07,2019-07-07T17:13:00+08:00,2019-07-07T17:32:11+08:00,2019-07-10,2019-07-10T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,90.0,60.0,34.0,25.0
2019-07-07,2019-07-07T17:13:00+08:00,2019-07-07T17:32:11+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,20.0,10.0,SE,90.0,60.0,34.0,25.0
2019-07-08,2019-07-08T05:23:00+08:00,2019-07-08T06:02:11+08:00,2019-07-09,2019-07-09T00:00:00+08:00,Morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,90.0,50.0,33.0,25.0
2019-07-08,2019-07-08T05:23:00+08:00,2019-07-08T06:02:11+08:00,2019-07-10,2019-07-10T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,90.0,60.0,34.0,25.0
2019-07-08,2019-07-08T05:23:00+08:00,2019-07-08T06:02:11+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,20.0,10.0,SE,90.0,60.0,34.0,25.0
2019-07-08,2019-07-08T05:23:00+08:00,2019-07-08T06:02:11+08:00,2019-07-12,2019-07-12T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,SE,90.0,60.0,34.0,25.0
2019-07-08,2019-07-08T18:17:00+08:00,2019-07-08T18:32:12+08:00,2019-07-09,2019-07-09T00:00:00+08:00,Morning occasional showers at times with thunder.,Thundery Showers,TL,25.0,15.0,SSE,95.0,65.0,32.0,25.0
2019-07-08,2019-07-08T18:17:00+08:00,2019-07-08T18:32:12+08:00,2019-07-10,2019-07-10T00:00:00+08:00,Fair.,Fair (Day),FA,25.0,15.0,SE,95.0,60.0,34.0,25.0
2019-07-08,2019-07-08T18:17:00+08:00,2019-07-08T18:32:12+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,20.0,15.0,SE,95.0,60.0,34.0,25.0
2019-07-08,2019-07-08T18:17:00+08:00,2019-07-08T18:32:12+08:00,2019-07-12,2019-07-12T00:00:00+08:00,Late morning and early afternoon showers.,Showers,SH,20.0,15.0,SE,95.0,60.0,34.0,25.0
2019-07-09,2019-07-09T04:36:00+08:00,2019-07-09T05:02:11+08:00,2019-07-10,2019-07-10T00:00:00+08:00,Fair,Fair (Day),FA,25.0,15.0,SE,95.0,65.0,34.0,25.0
2019-07-09,2019-07-09T04:36:00+08:00,2019-07-09T05:02:11+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm,Fair (Day),FA,25.0,15.0,SE,95.0,65.0,34.0,25.0
2019-07-09,2019-07-09T04:36:00+08:00,2019-07-09T05:02:11+08:00,2019-07-12,2019-07-12T00:00:00+08:00,Late morning and early afternoon showers,Showers,SH,20.0,15.0,SE,95.0,65.0,34.0,25.0
2019-07-09,2019-07-09T04:36:00+08:00,2019-07-09T05:02:11+08:00,2019-07-13,2019-07-13T00:00:00+08:00,Late morning and early afternoon showers,Showers,SH,20.0,15.0,SSE,95.0,65.0,34.0,25.0
2019-07-09,2019-07-09T17:17:00+08:00,2019-07-09T17:32:11+08:00,2019-07-10,2019-07-10T00:00:00+08:00,Fair,Fair (Day),FA,25.0,15.0,SE,95.0,65.0,34.0,25.0
2019-07-09,2019-07-09T17:17:00+08:00,2019-07-09T17:32:11+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm,Fair & Warm,FW,25.0,15.0,SE,95.0,65.0,34.0,25.0
2019-07-09,2019-07-09T17:17:00+08:00,2019-07-09T17:32:11+08:00,2019-07-12,2019-07-12T00:00:00+08:00,Fair and warm,Fair & Warm,FW,20.0,15.0,SE,95.0,65.0,34.0,25.0
2019-07-09,2019-07-09T17:17:00+08:00,2019-07-09T17:32:11+08:00,2019-07-13,2019-07-13T00:00:00+08:00,Afternoon showers,Showers,SH,20.0,15.0,SSE,95.0,65.0,33.0,25.0
2019-07-10,2019-07-10T04:59:00+08:00,2019-07-10T05:32:11+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm,Fair & Warm,FW,25.0,15.0,SE,95.0,55.0,34.0,25.0
2019-07-10,2019-07-10T04:59:00+08:00,2019-07-10T05:32:11+08:00,2019-07-12,2019-07-12T00:00:00+08:00,Fair and warm,Fair & Warm,FW,20.0,15.0,SE,95.0,55.0,34.0,25.0
2019-07-10,2019-07-10T04:59:00+08:00,2019-07-10T05:32:11+08:00,2019-07-13,2019-07-13T00:00:00+08:00,Afternoon showers,Showers,SH,20.0,15.0,SSE,95.0,60.0,33.0,25.0
2019-07-10,2019-07-10T04:59:00+08:00,2019-07-10T05:32:11+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,15.0,SSE,95.0,60.0,33.0,25.0
2019-07-10,2019-07-10T05:21:00+08:00,2019-07-10T06:02:11+08:00,2019-07-11,2019-07-11T00:00:00+08:00,Fair and warm,Fair & Warm,FW,25.0,15.0,SE,90.0,55.0,34.0,25.0
2019-07-10,2019-07-10T05:21:00+08:00,2019-07-10T06:02:11+08:00,2019-07-12,2019-07-12T00:00:00+08:00,Fair and warm,Fair & Warm,FW,20.0,15.0,SE,90.0,55.0,34.0,25.0
2019-07-10,2019-07-10T05:21:00+08:00,2019-07-10T06:02:11+08:00,2019-07-13,2019-07-13T00:00:00+08:00,Afternoon showers,Showers,SH,20.0,15.0,SSE,95.0,60.0,33.0,25.0
2019-07-10,2019-07-10T05:21:00+08:00,2019-07-10T06:02:11+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,15.0,SSE,95.0,60.0,33.0,25.0
2019-07-11,2019-07-11T04:50:00+08:00,2019-07-11T05:32:12+08:00,2019-07-12,2019-07-12T00:00:00+08:00,Afternoon showers,Showers,SH,25.0,15.0,SE,90.0,55.0,34.0,25.0
2019-07-11,2019-07-11T04:50:00+08:00,2019-07-11T05:32:12+08:00,2019-07-13,2019-07-13T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,20.0,15.0,SE,90.0,55.0,34.0,25.0
2019-07-11,2019-07-11T04:50:00+08:00,2019-07-11T05:32:12+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,15.0,SSE,95.0,60.0,33.0,25.0
2019-07-11,2019-07-11T04:50:00+08:00,2019-07-11T05:32:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,15.0,SSE,95.0,60.0,33.0,25.0
2019-07-11,2019-07-11T17:27:00+08:00,2019-07-11T18:02:12+08:00,2019-07-12,2019-07-12T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,15.0,SSE,95.0,55.0,34.0,25.0
2019-07-11,2019-07-11T17:27:00+08:00,2019-07-11T18:02:12+08:00,2019-07-13,2019-07-13T00:00:00+08:00,Afternoon thundery showers,Thundery Showers,TL,20.0,15.0,SSE,95.0,55.0,34.0,25.0
2019-07-11,2019-07-11T17:27:00+08:00,2019-07-11T18:02:12+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,15.0,SSE,95.0,55.0,33.0,25.0
2019-07-11,2019-07-11T17:27:00+08:00,2019-07-11T18:02:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers,Thundery Showers,TL,20.0,10.0,SE,95.0,55.0,33.0,25.0
2019-07-12,2019-07-12T05:16:00+08:00,2019-07-12T05:32:12+08:00,2019-07-13,2019-07-13T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,34.0,25.0
2019-07-12,2019-07-12T05:16:00+08:00,2019-07-12T05:32:12+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,33.0,25.0
2019-07-12,2019-07-12T05:16:00+08:00,2019-07-12T05:32:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,95.0,55.0,33.0,25.0
2019-07-12,2019-07-12T05:16:00+08:00,2019-07-12T05:32:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SE,95.0,55.0,33.0,25.0
2019-07-12,2019-07-12T17:15:00+08:00,2019-07-12T17:32:12+08:00,2019-07-13,2019-07-13T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,33.0,25.0
2019-07-12,2019-07-12T17:15:00+08:00,2019-07-12T17:32:12+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,20.0,10.0,SSE,95.0,55.0,33.0,26.0
2019-07-12,2019-07-12T17:15:00+08:00,2019-07-12T17:32:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,33.0,26.0
2019-07-12,2019-07-12T17:15:00+08:00,2019-07-12T17:32:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SE,95.0,55.0,33.0,26.0
2019-07-13,2019-07-13T05:14:00+08:00,2019-07-13T05:32:12+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,33.0,25.0
2019-07-13,2019-07-13T05:14:00+08:00,2019-07-13T05:32:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,S,95.0,55.0,33.0,25.0
2019-07-13,2019-07-13T05:14:00+08:00,2019-07-13T05:32:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,S,95.0,55.0,33.0,26.0
2019-07-13,2019-07-13T05:14:00+08:00,2019-07-13T05:32:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,55.0,33.0,26.0
2019-07-13,2019-07-13T05:29:00+08:00,2019-07-13T06:02:12+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,33.0,25.0
2019-07-13,2019-07-13T05:29:00+08:00,2019-07-13T06:02:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,S,95.0,55.0,33.0,25.0
2019-07-13,2019-07-13T05:29:00+08:00,2019-07-13T06:02:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,S,95.0,55.0,33.0,26.0
2019-07-13,2019-07-13T05:29:00+08:00,2019-07-13T06:02:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,55.0,33.0,26.0
2019-07-13,2019-07-13T17:17:00+08:00,2019-07-13T17:32:12+08:00,2019-07-14,2019-07-14T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,34.0,25.0
2019-07-13,2019-07-13T17:17:00+08:00,2019-07-13T17:32:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,33.0,25.0
2019-07-13,2019-07-13T17:17:00+08:00,2019-07-13T17:32:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,55.0,33.0,26.0
2019-07-13,2019-07-13T17:17:00+08:00,2019-07-13T17:32:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,55.0,34.0,26.0
2019-07-14,2019-07-14T05:37:00+08:00,2019-07-14T06:02:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,33.0,25.0
2019-07-14,2019-07-14T05:37:00+08:00,2019-07-14T06:02:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,33.0,26.0
2019-07-14,2019-07-14T05:37:00+08:00,2019-07-14T06:02:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,55.0,34.0,26.0
2019-07-14,2019-07-14T05:37:00+08:00,2019-07-14T06:02:12+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,55.0,34.0,26.0
2019-07-14,2019-07-14T08:46:00+08:00,2019-07-14T09:02:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,60.0,33.0,25.0
2019-07-14,2019-07-14T08:46:00+08:00,2019-07-14T09:02:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,60.0,33.0,26.0
2019-07-14,2019-07-14T08:46:00+08:00,2019-07-14T09:02:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,55.0,34.0,26.0
2019-07-14,2019-07-14T08:46:00+08:00,2019-07-14T09:02:12+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,55.0,34.0,26.0
2019-07-14,2019-07-14T17:08:00+08:00,2019-07-14T17:32:12+08:00,2019-07-15,2019-07-15T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,25.0,10.0,SSW,95.0,60.0,33.0,25.0
2019-07-14,2019-07-14T17:08:00+08:00,2019-07-14T17:32:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Morning thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,60.0,33.0,25.0
2019-07-14,2019-07-14T17:08:00+08:00,2019-07-14T17:32:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,S,95.0,60.0,33.0,25.0
2019-07-14,2019-07-14T17:08:00+08:00,2019-07-14T17:32:12+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,60.0,33.0,25.0
2019-07-15,2019-07-15T05:07:00+08:00,2019-07-15T05:32:11+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,90.0,60.0,33.0,26.0
2019-07-15,2019-07-15T05:07:00+08:00,2019-07-15T05:32:11+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,90.0,60.0,33.0,26.0
2019-07-15,2019-07-15T05:07:00+08:00,2019-07-15T05:32:11+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,90.0,60.0,33.0,26.0
2019-07-15,2019-07-15T05:07:00+08:00,2019-07-15T05:32:11+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,10.0,SSE,90.0,60.0,34.0,25.0
2019-07-15,2019-07-15T17:53:00+08:00,2019-07-15T18:32:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,90.0,60.0,33.0,26.0
2019-07-15,2019-07-15T17:53:00+08:00,2019-07-15T18:32:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,30.0,15.0,SSE,90.0,60.0,33.0,26.0
2019-07-15,2019-07-15T17:53:00+08:00,2019-07-15T18:32:12+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,S,90.0,60.0,33.0,26.0
2019-07-15,2019-07-15T17:53:00+08:00,2019-07-15T18:32:12+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,10.0,S,90.0,60.0,34.0,25.0
2019-07-15,2019-07-15T23:06:00+08:00,2019-07-15T23:32:12+08:00,2019-07-16,2019-07-16T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,SSE,95.0,60.0,33.0,26.0
2019-07-15,2019-07-15T23:06:00+08:00,2019-07-15T23:32:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,30.0,15.0,SSE,95.0,60.0,33.0,26.0
2019-07-15,2019-07-15T23:06:00+08:00,2019-07-15T23:32:12+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,S,95.0,60.0,33.0,26.0
2019-07-15,2019-07-15T23:06:00+08:00,2019-07-15T23:32:12+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,10.0,S,90.0,60.0,34.0,25.0
2019-07-16,2019-07-16T05:01:00+08:00,2019-07-16T05:32:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,30.0,15.0,SSE,95.0,60.0,33.0,26.0
2019-07-16,2019-07-16T05:01:00+08:00,2019-07-16T05:32:12+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,15.0,S,95.0,60.0,33.0,26.0
2019-07-16,2019-07-16T05:01:00+08:00,2019-07-16T05:32:12+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,10.0,S,90.0,55.0,34.0,25.0
2019-07-16,2019-07-16T05:01:00+08:00,2019-07-16T05:32:12+08:00,2019-07-20,2019-07-20T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,90.0,55.0,34.0,25.0
2019-07-16,2019-07-16T17:30:00+08:00,2019-07-16T18:02:12+08:00,2019-07-17,2019-07-17T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,30.0,15.0,SSE,95.0,60.0,33.0,26.0
2019-07-16,2019-07-16T17:30:00+08:00,2019-07-16T18:02:12+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,30.0,15.0,SSE,95.0,60.0,33.0,26.0
2019-07-16,2019-07-16T17:30:00+08:00,2019-07-16T18:02:12+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,15.0,SSE,90.0,60.0,34.0,25.0
2019-07-16,2019-07-16T17:30:00+08:00,2019-07-16T18:02:12+08:00,2019-07-20,2019-07-20T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,90.0,60.0,34.0,26.0
2019-07-17,2019-07-17T04:59:00+08:00,2019-07-17T05:32:11+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,30.0,15.0,SSE,95.0,55.0,33.0,26.0
2019-07-17,2019-07-17T04:59:00+08:00,2019-07-17T05:32:11+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,15.0,SSE,95.0,55.0,34.0,25.0
2019-07-17,2019-07-17T04:59:00+08:00,2019-07-17T05:32:11+08:00,2019-07-20,2019-07-20T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,95.0,55.0,34.0,26.0
2019-07-17,2019-07-17T04:59:00+08:00,2019-07-17T05:32:11+08:00,2019-07-21,2019-07-21T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,95.0,55.0,34.0,26.0
2019-07-17,2019-07-17T17:10:00+08:00,2019-07-17T17:32:12+08:00,2019-07-18,2019-07-18T00:00:00+08:00,Late morning and early afternoon showers.,Showers,SH,30.0,15.0,SSE,95.0,55.0,33.0,25.0
2019-07-17,2019-07-17T17:10:00+08:00,2019-07-17T17:32:12+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,15.0,SSE,95.0,55.0,34.0,25.0
2019-07-17,2019-07-17T17:10:00+08:00,2019-07-17T17:32:12+08:00,2019-07-20,2019-07-20T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,95.0,55.0,34.0,26.0
2019-07-17,2019-07-17T17:10:00+08:00,2019-07-17T17:32:12+08:00,2019-07-21,2019-07-21T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,95.0,55.0,34.0,26.0
2019-07-18,2019-07-18T05:19:00+08:00,2019-07-18T05:32:12+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,15.0,SSE,95.0,55.0,34.0,25.0
2019-07-18,2019-07-18T05:19:00+08:00,2019-07-18T05:32:12+08:00,2019-07-20,2019-07-20T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,95.0,55.0,34.0,26.0
2019-07-18,2019-07-18T05:19:00+08:00,2019-07-18T05:32:12+08:00,2019-07-21,2019-07-21T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,95.0,55.0,34.0,26.0
2019-07-18,2019-07-18T05:19:00+08:00,2019-07-18T05:32:12+08:00,2019-07-22,2019-07-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSW,95.0,55.0,34.0,26.0
2019-07-18,2019-07-18T17:06:00+08:00,2019-07-18T17:32:12+08:00,2019-07-19,2019-07-19T00:00:00+08:00,Fair and warm.,Fair & Warm,FW,25.0,15.0,SSE,90.0,50.0,34.0,25.0
2019-07-18,2019-07-18T17:06:00+08:00,2019-07-18T17:32:12+08:00,2019-07-20,2019-07-20T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,95.0,55.0,34.0,25.0
2019-07-18,2019-07-18T17:06:00+08:00,2019-07-18T17:32:12+08:00,2019-07-21,2019-07-21T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,34.0,25.0
2019-07-18,2019-07-18T17:06:00+08:00,2019-07-18T17:32:12+08:00,2019-07-22,2019-07-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,34.0,25.0
2019-07-19,2019-07-19T04:51:00+08:00,2019-07-19T05:32:12+08:00,2019-07-20,2019-07-20T00:00:00+08:00,Afternoon showers.,Showers,SH,25.0,10.0,SSE,90.0,50.0,34.0,25.0
2019-07-19,2019-07-19T04:51:00+08:00,2019-07-19T05:32:12+08:00,2019-07-21,2019-07-21T00:00:00+08:00,Afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,34.0,25.0
2019-07-19,2019-07-19T04:51:00+08:00,2019-07-19T05:32:12+08:00,2019-07-22,2019-07-22T00:00:00+08:00,Late morning and early afternoon thundery showers.,Thundery Showers,TL,25.0,10.0,SSE,95.0,55.0,34.0,25.0
